id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
902948,2,"51 Rathmines Road, Hawthorn East, 3123",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Hawthorn East</div><div><strong>Distance from Melbourne Connect:</strong> 7.90 km</div>,,,,-37.820278,145.050484,0,Auburn Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Hawthorn East,No,7.90
904183,2,"419 Tooronga Road, Hawthorn East, 3123",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Hawthorn East</div><div><strong>Distance from Melbourne Connect:</strong> 8.39 km</div>,,,,-37.839263,145.045894,0,Auburn South Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Hawthorn East,No,8.39
905511,2,"96 Holland Road, Blackburn South, 3130",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Blackburn South</div><div><strong>Distance from Melbourne Connect:</strong> 16.98 km</div>,,,,-37.84017872,145.1507912,0,Aurora School,0,,1,0,Government,Special,Inner Eastern Melbourne,Blackburn South,No,16.98
901651,2,"35 Charles Street, Mount Waverley, 3149",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 17.00 km</div>,,,,-37.874671,145.133255,0,Avila College,0,,1,0,Catholic,Secondary,Inner Eastern Melbourne,Mount Waverley,No,17.00
907550,2,"Buchanan Avenue, Balwyn North, 3104",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn North</div><div><strong>Distance from Melbourne Connect:</strong> 9.89 km</div>,,,,-37.79785922,145.0767724,0,Balwyn High School,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Balwyn North,No,9.89
904638,2,"Buchanan Avenue, Balwyn North, 3104",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn North</div><div><strong>Distance from Melbourne Connect:</strong> 9.91 km</div>,,,,-37.796699,145.077044,0,Balwyn North Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Balwyn North,No,9.91
901026,2,"86B Balwyn Road, Balwyn, 3103",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn</div><div><strong>Distance from Melbourne Connect:</strong> 10.40 km</div>,,,,-37.813938,145.081378,0,Balwyn Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Balwyn,No,10.40
904733,2,"20 Highview Road, Balwyn North, 3104",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn North</div><div><strong>Distance from Melbourne Connect:</strong> 10.24 km</div>,,,,-37.782523,145.078653,0,Belle Vue Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Balwyn North,No,10.24
904675,2,"49 Stroud Street, Balwyn, 3103",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn</div><div><strong>Distance from Melbourne Connect:</strong> 10.28 km</div>,,,,-37.804284,145.081145,0,Belmore School,0,,1,0,Government,Special,Inner Eastern Melbourne,Balwyn,No,10.28
901728,2,"43 Harrison Street, Box Hill North, 3129",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Box Hill North</div><div><strong>Distance from Melbourne Connect:</strong> 14.75 km</div>,,,,-37.80388,145.132142,0,Berengarra School,0,,1,0,Independent,Special,Inner Eastern Melbourne,Box Hill North,No,14.75
904813,2,"2 - 14 Cassowary Street, Doncaster East, 3109",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster East</div><div><strong>Distance from Melbourne Connect:</strong> 17.19 km</div>,,,,-37.796243,145.159841,0,Beverley Hills Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Doncaster East,No,17.19
901626,2,"429 Auburn Road, Hawthorn, 3122",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Hawthorn</div><div><strong>Distance from Melbourne Connect:</strong> 8.38 km</div>,,,,-37.842269,145.043371,0,Bialik College,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Hawthorn,No,8.38
904991,2,"Heyington Avenue, Doncaster, 3108",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster</div><div><strong>Distance from Melbourne Connect:</strong> 13.12 km</div>,,,,-37.793418,145.113348,0,Birralee Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Doncaster,No,13.12
908747,2,"120 Eley Road, Burwood East, 3151",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Language</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Burwood East</div><div><strong>Distance from Melbourne Connect:</strong> 17.01 km</div>,,,,-37.847889,145.148292,0,Blackburn English Language School,0,,1,0,Government,Language,Inner Eastern Melbourne,Burwood East,No,17.01
907610,2,"60 Springfield Road, Blackburn, 3130",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Blackburn</div><div><strong>Distance from Melbourne Connect:</strong> 16.35 km</div>,,,,-37.81037,145.149893,0,Blackburn High School,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Blackburn,No,16.35
904860,2,"12 - 14 Florence Street, Blackburn, 3130",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Blackburn</div><div><strong>Distance from Melbourne Connect:</strong> 17.99 km</div>,,,,-37.827601,145.166097,0,Blackburn Lake Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Blackburn,No,17.99
902923,2,"185 Surrey Road, Blackburn, 3130",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Blackburn</div><div><strong>Distance from Melbourne Connect:</strong> 17.00 km</div>,,,,-37.816566,145.156696,0,Blackburn Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Blackburn,No,17.00
905288,2,"40 Almond Street, Balwyn North, 3104",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn North</div><div><strong>Distance from Melbourne Connect:</strong> 10.92 km</div>,,,,-37.789437,145.087893,0,Boroondara Park Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Balwyn North,No,10.92
907635,2,"1180 Whitehorse Road, Box Hill, 3128",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Box Hill</div><div><strong>Distance from Melbourne Connect:</strong> 15.35 km</div>,,,,-37.820003,145.137208,0,Box Hill High School,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Box Hill,No,15.35
904717,2,"Elizabeth Street, Box Hill North, 3129",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Box Hill North</div><div><strong>Distance from Melbourne Connect:</strong> 13.97 km</div>,,,,-37.800792,145.123311,0,Box Hill North Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Box Hill North,No,13.97
907050,2,"Dunloe Avenue, Mont Albert North, 3129",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Mont Albert North</div><div><strong>Distance from Melbourne Connect:</strong> 13.01 km</div>,,,,-37.809243,145.111907,0,Box Hill Senior Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Mont Albert North,No,13.01
905038,2,"1-5 Ninevah Crescent, Wheelers Hill, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Wheelers Hill</div><div><strong>Distance from Melbourne Connect:</strong> 22.31 km</div>,,,,-37.914319,145.173248,0,Brandon Park Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Wheelers Hill,No,22.31
907647,2,"65-71 Watsons Road, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 20.90 km</div>,,,,-37.89950842,145.1663432,0,Brentwood Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Glen Waverley,No,20.90
905099,2,"49-61 Pleasant Road, Bulleen, 3105",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Bulleen</div><div><strong>Distance from Melbourne Connect:</strong> 12.20 km</div>,,,,-37.763285,145.09506,0,Bulleen Heights School,0,,1,0,Government,Special,Inner Eastern Melbourne,Bulleen,No,12.20
900454,2,"Cnr Blackburn And Highbury Rds, Burwood East, 3151",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Burwood East</div><div><strong>Distance from Melbourne Connect:</strong> 17.75 km</div>,,,,-37.859734,145.151807,0,Burwood East Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Burwood East,No,17.75
905225,2,"18 Manooka Street, Burwood East, 3151",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Burwood East</div><div><strong>Distance from Melbourne Connect:</strong> 16.86 km</div>,,,,-37.857201,145.142122,0,Burwood East Special Developmental School,0,,1,0,Government,Special,Inner Eastern Melbourne,Burwood East,No,16.86
904932,2,"Cnr Hawthorn & Mahoneys Rds, Burwood East, 3151",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Burwood East</div><div><strong>Distance from Melbourne Connect:</strong> 18.23 km</div>,,,,-37.846754,145.163275,0,Burwood Heights Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Burwood East,No,18.23
901322,2,"2 Torrington Street, Canterbury, 3126",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Canterbury</div><div><strong>Distance from Melbourne Connect:</strong> 8.62 km</div>,,,,-37.818211,145.059705,0,Camberwell Girls Grammar School,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Canterbury,No,8.62
901258,2,"55 Mont Albert Road, Canterbury, 3126",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Canterbury</div><div><strong>Distance from Melbourne Connect:</strong> 9.14 km</div>,,,,-37.816093,145.066407,0,Camberwell Grammar School,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Canterbury,No,9.14
907680,2,"Prospect Hill Road, Canterbury, 3126",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Canterbury</div><div><strong>Distance from Melbourne Connect:</strong> 10.10 km</div>,,,,-37.830151,145.072821,0,Camberwell High School,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Canterbury,No,10.10
900888,2,"290 Camberwell Road, Camberwell, 3124",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Camberwell</div><div><strong>Distance from Melbourne Connect:</strong> 9.00 km</div>,,,,-37.832684,145.058048,0,Camberwell Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Camberwell,No,9.00
904170,2,"4 Peate Avenue, Glen Iris, 3146",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Iris</div><div><strong>Distance from Melbourne Connect:</strong> 10.14 km</div>,,,,-37.847905,145.062612,0,Camberwell South Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Iris,No,10.14
905111,2,"Galahad Crescent, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 20.92 km</div>,,,,-37.865278,145.187775,0,Camelot Rise Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Waverley,No,20.92
907690,2,"16 Mangarra Road, Canterbury, 3126",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Canterbury</div><div><strong>Distance from Melbourne Connect:</strong> 9.48 km</div>,,,,-37.820289,145.069102,0,Canterbury Girls Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Canterbury,No,9.48
903572,2,"Molesworth Street, Canterbury, 3126",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Canterbury</div><div><strong>Distance from Melbourne Connect:</strong> 10.99 km</div>,,,,-37.830963,145.083144,0,Canterbury Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Canterbury,No,10.99
901189,2,"349 Barkers Road, Kew, 3101",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Kew</div><div><strong>Distance from Melbourne Connect:</strong> 7.52 km</div>,,,,-37.814784,145.047817,0,Carey Baptist Grammar School,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Kew,No,7.52
904314,2,"Weybridge Street, Surrey Hills, 3127",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Surrey Hills</div><div><strong>Distance from Melbourne Connect:</strong> 11.35 km</div>,,,,-37.817647,145.091603,0,Chatham Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Surrey Hills,No,11.35
901743,2,"16 Woodlea Drive, Glen Waverley, 3150",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 20.41 km</div>,,,,-37.902265,145.157454,0,Cheshire School,0,,1,0,Independent,Special,Inner Eastern Melbourne,Glen Waverley,No,20.41
901584,2,"43 Ferntree Gully Road, Oakleigh East, 3166",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Oakleigh East</div><div><strong>Distance from Melbourne Connect:</strong> 16.38 km</div>,,,,-37.896158,145.105753,0,Christ Our Holy Redeemer School,0,,1,0,Catholic,Primary,Inner Eastern Melbourne,Oakleigh East,No,16.38
900734,2,"1714 Dandenong Road, Clayton, 3168",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Clayton</div><div><strong>Distance from Melbourne Connect:</strong> 18.65 km</div>,,,,-37.911944,145.122666,0,Clayton North Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Clayton,No,18.65
903680,2,"958a Burke Road, Deepdene, 3103",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Deepdene</div><div><strong>Distance from Melbourne Connect:</strong> 8.58 km</div>,,,,-37.808366,145.061355,0,Deepdene Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Deepdene,No,8.58
905019,2,"22a Colchester Drive, Doncaster East, 3109",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster East</div><div><strong>Distance from Melbourne Connect:</strong> 17.74 km</div>,,,,-37.787456,145.165525,0,Donburn Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Doncaster East,No,17.74
905454,2,"Sandhurst Avenue, Doncaster East, 3109",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster East</div><div><strong>Distance from Melbourne Connect:</strong> 16.26 km</div>,,,,-37.781607,145.1479,0,Doncaster Gardens Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Doncaster East,No,16.26
900197,2,"2 - 12 Council Street, Doncaster, 3108",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster</div><div><strong>Distance from Melbourne Connect:</strong> 14.61 km</div>,,,,-37.786804,145.129673,0,Doncaster Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Doncaster,No,14.61
907776,2,"123 Church Road, Doncaster, 3108",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster</div><div><strong>Distance from Melbourne Connect:</strong> 15.36 km</div>,,,,-37.784581,145.138053,0,Doncaster Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Doncaster,No,15.36
901724,2,"155 Tindals Road, Donvale, 3111",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Donvale</div><div><strong>Distance from Melbourne Connect:</strong> 20.34 km</div>,,,,-37.774028,145.193451,0,Donvale Christian College,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Donvale,No,20.34
904961,2,"Elata Street, Donvale, 3111",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Donvale</div><div><strong>Distance from Melbourne Connect:</strong> 18.40 km</div>,,,,-37.800414,145.173778,0,Donvale Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Donvale,No,18.40
907773,2,"20 George Street, Doncaster East, 3109",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Doncaster East</div><div><strong>Distance from Melbourne Connect:</strong> 17.19 km</div>,,,,-37.782127,145.158557,0,East Doncaster Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Doncaster East,No,17.19
901592,2,"503 Springvale Road, Vermont South, 3133",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Vermont South</div><div><strong>Distance from Melbourne Connect:</strong> 19.18 km</div>,,,,-37.84779,145.174107,0,Emmaus College,0,,1,0,Catholic,Pri/Sec,Inner Eastern Melbourne,Vermont South,No,19.18
901952,2,"40 Lisson Grove, Hawthorn, 3122",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Hawthorn</div><div><strong>Distance from Melbourne Connect:</strong> 6.61 km</div>,,,,-37.827083,145.031327,0,Erasmus Primary School,0,,1,0,Independent,Primary,Inner Eastern Melbourne,Hawthorn,No,6.61
904903,2,"22 - 30 Essex Road, Mount Waverley, 3149",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 15.02 km</div>,,,,-37.862991,145.115635,0,Essex Heights Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Mount Waverley,No,15.02
900385,2,"79 Balwyn Road, Balwyn, 3103",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Balwyn</div><div><strong>Distance from Melbourne Connect:</strong> 10.33 km</div>,,,,-37.815158,145.080326,0,Fintona Girls' School,0,,1,0,Independent,Pri/Sec,Inner Eastern Melbourne,Balwyn,No,10.33
908724,2,"178-180 Mahoneys Road, Burwood East, 3151",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Burwood East</div><div><strong>Distance from Melbourne Connect:</strong> 18.33 km</div>,,,,-37.848519,145.163728,0,Forest Hill College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Burwood East,No,18.33
901852,2,"33 Raymond Street, Ashwood, 3147",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Ashwood</div><div><strong>Distance from Melbourne Connect:</strong> 14.71 km</div>,,,,-37.8668,145.108886,0,Frank Dando Sports Academy,0,,1,0,Independent,Special,Inner Eastern Melbourne,Ashwood,No,14.71
900733,2,"301 Cotham Road, Kew, 3101",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Kew</div><div><strong>Distance from Melbourne Connect:</strong> 8.10 km</div>,,,,-37.808973,145.055783,0,Genazzano FCJ College,0,,1,0,Catholic,Pri/Sec,Inner Eastern Melbourne,Kew,No,8.10
902105,2,"11 Malmsbury Street, Kew, 3101",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Kew</div><div><strong>Distance from Melbourne Connect:</strong> 5.91 km</div>,,,,-37.80222,145.031476,0,Giant Steps Melbourne,0,,1,0,Independent,Special,Inner Eastern Melbourne,Kew,No,5.91
901148,2,"170 Glen Iris Road, Glen Iris, 3146",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Iris</div><div><strong>Distance from Melbourne Connect:</strong> 11.17 km</div>,,,,-37.860483,145.065894,0,Glen Iris Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Iris,No,11.17
905425,2,"774 High Street Road, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 19.69 km</div>,,,,-37.874716,145.167589,0,Glen Waverley Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Waverley,No,19.69
908808,2,"13-21 O'Sullivan Road, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 19.42 km</div>,,,,-37.878098,145.162106,0,Glen Waverley Secondary College,0,,1,0,Government,Secondary,Inner Eastern Melbourne,Glen Waverley,No,19.42
905436,2,"Whites Lane, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 20.84 km</div>,,,,-37.89685885,145.1676109,0,Glen Waverley South Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Waverley,No,20.84
904968,2,"7 Allen Street, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 19.92 km</div>,,,,-37.8883595,145.1617465,0,Glenallen School,0,,1,0,Government,Special,Inner Eastern Melbourne,Glen Waverley,No,19.92
905010,2,"55 Nottingham Street, Glen Waverley, 3150",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Glen Waverley</div><div><strong>Distance from Melbourne Connect:</strong> 18.65 km</div>,,,,-37.867082,145.159037,0,Glendal Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Glen Waverley,No,18.65
901508,2,"78 - 98 Manningtree Road, Hawthorn, 3122",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Hawthorn</div><div><strong>Distance from Melbourne Connect:</strong> 6.67 km</div>,,,,-37.824048,145.033974,0,Glenferrie Primary School,0,,1,0,Government,Primary,Inner Eastern Melbourne,Hawthorn,No,6.67
901682,2,"30 Academy Avenue, Wheelers Hill, 3150",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Inner Eastern Melbourne</div><div><strong>Suburb:</strong> Wheelers Hill</div><div><strong>Distance from Melbourne Connect:</strong> 21.40 km</div>,,,,-37.908123,145.166052,0,Good Shepherd School,0,,1,0,Catholic,Primary,Inner Eastern Melbourne,Wheelers Hill,No,21.40
